f,ReportedAddress,CrossStreet,Town,State,concate,ReportedDate,Endingleakgrade,Endingleakgradenumber
7335372,98 LINWOOD ST,,LYNN,MA,"98 LINWOOD ST LYNN, MA",6/15/2017,3,3
311826, BROADWAY , SALEM ST,LYNNFIELD,MA," BROADWAY  LYNNFIELD, MA",6/27/2008,3,3
230882, IVANHOE DR, MAIN ST,LYNNFIELD,MA," IVANHOE DR LYNNFIELD, MA",5/23/2002,3,3
7335478, NEWBURY ST, GREEN ST,LYNNFIELD,MA," NEWBURY ST LYNNFIELD, MA",6/20/2017,3,3
230972, STILLMAN RD, ESSEX ST,LYNNFIELD,MA," STILLMAN RD LYNNFIELD, MA",5/29/2002,3,3
217786, SUMMER ST, MAPLEWOOD RD,LYNNFIELD,MA," SUMMER ST LYNNFIELD, MA",6/8/2001,3,3
7339234,1 ASHWOOD RD,,LYNNFIELD,MA,"1 ASHWOOD RD LYNNFIELD, MA",10/21/2017,3,3
346293,1 SPARHAWK DR,,LYNNFIELD,MA,"1 SPARHAWK DR LYNNFIELD, MA",4/11/2011,3,3
7347060,1 SPARHAWK DR,,LYNNFIELD,MA,"1 SPARHAWK DR LYNNFIELD, MA",9/15/2018,3,3
7344014,1 THISTLE LN,,LYNNFIELD,MA,"1 THISTLE LN LYNNFIELD, MA",5/13/2018,3,3
1709968,1 WESTOVER DR,,LYNNFIELD,MA,"1 WESTOVER DR LYNNFIELD, MA",7/31/2014,3,3
7346653,10 EDGEMERE RD,,LYNNFIELD,MA,"10 EDGEMERE RD LYNNFIELD, MA",8/29/2018,3,3
1727695,1014 MAIN ST,,LYNNFIELD,MA,"1014 MAIN ST LYNNFIELD, MA",8/18/2014,3,3
230907,1016 MAIN ST,,LYNNFIELD,MA,"1016 MAIN ST LYNNFIELD, MA",5/23/2002,3,3
1688878,1036 SUMMER ST,,LYNNFIELD,MA,"1036 SUMMER ST LYNNFIELD, MA",7/9/2014,3,3
3177281,105 SUMMER ST,,LYNNFIELD,MA,"105 SUMMER ST LYNNFIELD, MA",3/3/2015,3,3
1688865,1065 SUMMER ST,,LYNNFIELD,MA,"1065 SUMMER ST LYNNFIELD, MA",7/8/2014,3,3
7346571,11 CHATHAM WAY,,LYNNFIELD,MA,"11 CHATHAM WAY LYNNFIELD, MA",8/25/2018,3,3
1727644,11 ESSEX ST,,LYNNFIELD,MA,"11 ESSEX ST LYNNFIELD, MA",8/15/2014,3,3
1738161,11 YORKSHIRE DR,,LYNNFIELD,MA,"11 YORKSHIRE DR LYNNFIELD, MA",8/25/2014,3,3
7346490,1155 MAIN ST,,LYNNFIELD,MA,"1155 MAIN ST LYNNFIELD, MA",8/23/2018,3,3
1710075,118 SUMMER ST,,LYNNFIELD,MA,"118 SUMMER ST LYNNFIELD, MA",8/1/2014,3,3
318903,12 GREY LN,,LYNNFIELD,MA,"12 GREY LN LYNNFIELD, MA",2/11/2009,3,3
7337502,135 LOCKSLEY RD,,LYNNFIELD,MA,"135 LOCKSLEY RD LYNNFIELD, MA",8/17/2017,3,3
7337862,14 CHARING CROSS ,,LYNNFIELD,MA,"14 CHARING CROSS  LYNNFIELD, MA",8/31/2017,3,3
1697704,14 EDGEMERE RD,,LYNNFIELD,MA,"14 EDGEMERE RD LYNNFIELD, MA",7/17/2014,3,3
7325527,14 GREY LN,,LYNNFIELD,MA,"14 GREY LN LYNNFIELD, MA",5/9/2016,3,3
7342856,14 THOMAS RD,,LYNNFIELD,MA,"14 THOMAS RD LYNNFIELD, MA",4/5/2018,3,3
346549,145 FOREST HILL AVE,,LYNNFIELD,MA,"145 FOREST HILL AVE LYNNFIELD, MA",5/4/2011,3,3
155388,15 YORKSHIRE DR,,LYNNFIELD,MA,"15 YORKSHIRE DR LYNNFIELD, MA",9/7/1999,3,3
7325529,16 GREY LN,,LYNNFIELD,MA,"16 GREY LN LYNNFIELD, MA",5/9/2016,3,3
41820,165 FOREST HILL AV,,LYNNFIELD,MA,"165 FOREST HILL AV LYNNFIELD, MA",7/1/1992,3,3
1727648,17 ESSEX ST,,LYNNFIELD,MA,"17 ESSEX ST LYNNFIELD, MA",8/15/2014,3,3
41732,185 LOWELL ST,,LYNNFIELD,MA,"185 LOWELL ST LYNNFIELD, MA",5/25/1995,3,3
7337503,19 BIRCH RD,,LYNNFIELD,MA,"19 BIRCH RD LYNNFIELD, MA",8/21/2017,3,3
230892,195 LOWELL ST,,LYNNFIELD,MA,"195 LOWELL ST LYNNFIELD, MA",5/22/2002,3,3
193522,2 CEDARWOOD RD,,LYNNFIELD,MA,"2 CEDARWOOD RD LYNNFIELD, MA",6/16/2000,3,3
1773620,2 SPARHAWK DR,,LYNNFIELD,MA,"2 SPARHAWK DR LYNNFIELD, MA",10/8/2014,3,3
7337506,2 WALSH RD,,LYNNFIELD,MA,"2 WALSH RD LYNNFIELD, MA",8/21/2017,3,3
319781,205 EDGEMERE RD,,LYNNFIELD,MA,"205 EDGEMERE RD LYNNFIELD, MA",3/4/2009,3,3
1213820,21 FLETCHER RD,,LYNNFIELD,MA,"21 FLETCHER RD LYNNFIELD, MA",4/8/2013,3,3
1689614,236 WALNUT ST,,LYNNFIELD,MA,"236 WALNUT ST LYNNFIELD, MA",7/8/2014,3,3
1730665,25 GREEN ST,,LYNNFIELD,MA,"25 GREEN ST LYNNFIELD, MA",7/3/2014,3,3
1731290,26 DAVENTRY CT,,LYNNFIELD,MA,"26 DAVENTRY CT LYNNFIELD, MA",8/19/2014,3,3
1697653,26 EDGEMERE RD,,LYNNFIELD,MA,"26 EDGEMERE RD LYNNFIELD, MA",7/18/2014,3,3
7337848,265 PILLINGS POND RD,,LYNNFIELD,MA,"265 PILLINGS POND RD LYNNFIELD, MA",8/22/2017,3,3
7346546,270 WALNUT ST,,LYNNFIELD,MA,"270 WALNUT ST LYNNFIELD, MA",8/27/2018,3,3
7331272,275 WALNUT ST,,LYNNFIELD,MA,"275 WALNUT ST LYNNFIELD, MA",1/9/2017,3,3
7331905,28 COURTLAND LN W,,LYNNFIELD,MA,"28 COURTLAND LN W LYNNFIELD, MA",2/6/2017,3,3
7325578,282 SUMMER ST,,LYNNFIELD,MA,"282 SUMMER ST LYNNFIELD, MA",5/7/2016,3,3
2296396,285 WALNUT ST,,LYNNFIELD,MA,"285 WALNUT ST LYNNFIELD, MA",12/16/2014,3,3
3457468,297 EDGEMERE RD,,LYNNFIELD,MA,"297 EDGEMERE RD LYNNFIELD, MA",3/21/2015,3,3
7348987,297 EDGEMERE RD,,LYNNFIELD,MA,"297 EDGEMERE RD LYNNFIELD, MA",11/25/2018,3,3
1214654,3 YORKSHIRE DR,,LYNNFIELD,MA,"3 YORKSHIRE DR LYNNFIELD, MA",3/29/2013,3,3
1730595,303 CHESTNUT ST,,LYNNFIELD,MA,"303 CHESTNUT ST LYNNFIELD, MA",8/21/2014,3,3
339374,303 EDGEMERE RD,,LYNNFIELD,MA,"303 EDGEMERE RD LYNNFIELD, MA",10/27/2010,3,3
7322045,303 EDGEMERE RD,,LYNNFIELD,MA,"303 EDGEMERE RD LYNNFIELD, MA",12/8/2015,3,3
1710052,306 SUMMER ST,,LYNNFIELD,MA,"306 SUMMER ST LYNNFIELD, MA",7/31/2014,3,3
7328489,31 VOKES TER,,LYNNFIELD,MA,"31 VOKES TER LYNNFIELD, MA",8/9/2016,3,3
1730605,321 CHESTNUT ST,,LYNNFIELD,MA,"321 CHESTNUT ST LYNNFIELD, MA",8/21/2014,3,3
1709972,321 SUMMER ST,,LYNNFIELD,MA,"321 SUMMER ST LYNNFIELD, MA",7/31/2014,3,3
247523,330 WALNUT ST,,LYNNFIELD,MA,"330 WALNUT ST LYNNFIELD, MA",6/5/2003,3,3
1697658,34 EDGEMERE RD,,LYNNFIELD,MA,"34 EDGEMERE RD LYNNFIELD, MA",7/18/2014,3,3
7337860,340 CHESTNUT ST,,LYNNFIELD,MA,"340 CHESTNUT ST LYNNFIELD, MA",8/31/2017,3,3
1214630,35 STILLMAN RD,,LYNNFIELD,MA,"35 STILLMAN RD LYNNFIELD, MA",4/4/2013,3,3
1698393,350 EDGEMERE RD,,LYNNFIELD,MA,"350 EDGEMERE RD LYNNFIELD, MA",7/22/2014,3,3
7338422,350 SUMMER ST,,LYNNFIELD,MA,"350 SUMMER ST LYNNFIELD, MA",9/20/2017,3,3
1697666,352 EDGEMERE RD,,LYNNFIELD,MA,"352 EDGEMERE RD LYNNFIELD, MA",7/18/2014,3,3
343687,365 SUMMER ST,,LYNNFIELD,MA,"365 SUMMER ST LYNNFIELD, MA",2/11/2011,3,3
1727637,37 CHATHAM WAY,,LYNNFIELD,MA,"37 CHATHAM WAY LYNNFIELD, MA",8/15/2014,3,3
1690491,37 ROSSMORE RD,,LYNNFIELD,MA,"37 ROSSMORE RD LYNNFIELD, MA",6/30/2014,3,3
1065798,38 CHATHAM WAY,,LYNNFIELD,MA,"38 CHATHAM WAY LYNNFIELD, MA",11/26/2012,3,3
7337504,38 EDGEMERE RD,,LYNNFIELD,MA,"38 EDGEMERE RD LYNNFIELD, MA",8/17/2017,3,3
1709992,393 SUMMER ST,,LYNNFIELD,MA,"393 SUMMER ST LYNNFIELD, MA",7/30/2014,3,3
1710067,4 FOREST HILL AVE,,LYNNFIELD,MA,"4 FOREST HILL AVE LYNNFIELD, MA",8/1/2014,3,3
1865694,4 HILL DR,,LYNNFIELD,MA,"4 HILL DR LYNNFIELD, MA",7/10/2014,3,3
1865750,4 POWDER HILL RD,,LYNNFIELD,MA,"4 POWDER HILL RD LYNNFIELD, MA",7/10/2014,3,3
102034,40 WALNUT ST,,LYNNFIELD,MA,"40 WALNUT ST LYNNFIELD, MA",7/22/1996,3,3
7338053,408 CHESTNUT ST,,LYNNFIELD,MA,"408 CHESTNUT ST LYNNFIELD, MA",9/7/2017,3,3
1709984,409 SUMMER ST,,LYNNFIELD,MA,"409 SUMMER ST LYNNFIELD, MA",7/30/2014,3,3
7337601,417 SUMMER ST,,LYNNFIELD,MA,"417 SUMMER ST LYNNFIELD, MA",8/23/2017,3,3
1704787,42 ISLAND RD,,LYNNFIELD,MA,"42 ISLAND RD LYNNFIELD, MA",7/24/2014,3,3
1710006,43 LINCOLN AVE,,LYNNFIELD,MA,"43 LINCOLN AVE LYNNFIELD, MA",8/1/2014,3,3
1688876,438 BROADWAY ,,LYNNFIELD,MA,"438 BROADWAY  LYNNFIELD, MA",7/8/2014,3,3
1352374,449 SUMMER ST,,LYNNFIELD,MA,"449 SUMMER ST LYNNFIELD, MA",9/27/2013,3,3
1705836,452 SUMMER ST,,LYNNFIELD,MA,"452 SUMMER ST LYNNFIELD, MA",7/24/2014,3,3
1698367,46 OAKRIDGE TER,,LYNNFIELD,MA,"46 OAKRIDGE TER LYNNFIELD, MA",7/22/2014,3,3
306245,471 BROADWAY ,,LYNNFIELD,MA,"471 BROADWAY  LYNNFIELD, MA",11/19/2007,3,3
230412,5 TAPPAN WY,,LYNNFIELD,MA,"5 TAPPAN WY LYNNFIELD, MA",5/15/2002,3,3
1705807,50 PROSPECT AVE,,LYNNFIELD,MA,"50 PROSPECT AVE LYNNFIELD, MA",7/29/2014,3,3
1705818,501 SUMMER ST,,LYNNFIELD,MA,"501 SUMMER ST LYNNFIELD, MA",7/25/2014,3,3
1710059,51 LINCOLN AVE,,LYNNFIELD,MA,"51 LINCOLN AVE LYNNFIELD, MA",8/1/2014,3,3
1710071,52 SUMMER ST,,LYNNFIELD,MA,"52 SUMMER ST LYNNFIELD, MA",8/1/2014,3,3
1727653,54 ESSEX ST,,LYNNFIELD,MA,"54 ESSEX ST LYNNFIELD, MA",8/15/2014,3,3
197349,545 SUMMER ST,,LYNNFIELD,MA,"545 SUMMER ST LYNNFIELD, MA",9/12/2000,3,3
1705822,560 SUMMER ST,,LYNNFIELD,MA,"560 SUMMER ST LYNNFIELD, MA",7/25/2014,3,3
1688854,57 LOCKSLEY RD,,LYNNFIELD,MA,"57 LOCKSLEY RD LYNNFIELD, MA",7/8/2014,3,3
7328222,571 BROADWAY ,,LYNNFIELD,MA,"571 BROADWAY  LYNNFIELD, MA",12/22/2015,3,3
7337173,575 LOWELL ST,,LYNNFIELD,MA,"575 LOWELL ST LYNNFIELD, MA",8/11/2017,3,3
1705832,582 SUMMER ST,,LYNNFIELD,MA,"582 SUMMER ST LYNNFIELD, MA",7/24/2014,3,3
193574,594 SUMMER ST,,LYNNFIELD,MA,"594 SUMMER ST LYNNFIELD, MA",6/20/2000,3,3
7337501,61 LOCKSLEY RD,,LYNNFIELD,MA,"61 LOCKSLEY RD LYNNFIELD, MA",8/17/2017,3,3
329799,618 MAIN ST,,LYNNFIELD,MA,"618 MAIN ST LYNNFIELD, MA",1/14/2010,3,3
1705811,62 WALNUT ST,,LYNNFIELD,MA,"62 WALNUT ST LYNNFIELD, MA",7/29/2014,3,3
7337821,658 MAIN ST,,LYNNFIELD,MA,"658 MAIN ST LYNNFIELD, MA",8/29/2017,3,3
7343762,66 LYNNBROOK RD,,LYNNFIELD,MA,"66 LYNNBROOK RD LYNNFIELD, MA",5/3/2018,3,3
41822,674 MAIN ST,,LYNNFIELD,MA,"674 MAIN ST LYNNFIELD, MA",7/8/1992,3,3
1688869,698 SALEM ST,,LYNNFIELD,MA,"698 SALEM ST LYNNFIELD, MA",7/8/2014,3,3
7340907,7 TODD LN,,LYNNFIELD,MA,"7 TODD LN LYNNFIELD, MA",1/10/2018,3,3
7342863,7 WILDEWOOD DR,,LYNNFIELD,MA,"7 WILDEWOOD DR LYNNFIELD, MA",4/3/2018,3,3
231593,70 SUMMER ST,,LYNNFIELD,MA,"70 SUMMER ST LYNNFIELD, MA",6/12/2002,3,3
114944,714 MAIN ST,,LYNNFIELD,MA,"714 MAIN ST LYNNFIELD, MA",7/28/1997,3,3
297107,74 OAKRIDGE TER,,LYNNFIELD,MA,"74 OAKRIDGE TER LYNNFIELD, MA",1/24/2007,3,3
1336981,76 LOCKSLEY RD,,LYNNFIELD,MA,"76 LOCKSLEY RD LYNNFIELD, MA",8/9/2013,3,3
230912,76 WALNUT ST,,LYNNFIELD,MA,"76 WALNUT ST LYNNFIELD, MA",5/22/2002,3,3
1688861,771 SALEM ST,,LYNNFIELD,MA,"771 SALEM ST LYNNFIELD, MA",7/8/2014,3,3
7337505,8 CENTRAL RD,,LYNNFIELD,MA,"8 CENTRAL RD LYNNFIELD, MA",8/21/2017,3,3
7341592,8 ELLIOT RD,,LYNNFIELD,MA,"8 ELLIOT RD LYNNFIELD, MA",2/1/2018,3,3
260348,81 FAIRVIEW AV,,LYNNFIELD,MA,"81 FAIRVIEW AV LYNNFIELD, MA",5/21/2004,3,3
1697693,814 SUMMER ST,,LYNNFIELD,MA,"814 SUMMER ST LYNNFIELD, MA",7/17/2014,3,3
7337499,821 SUMMER ST,,LYNNFIELD,MA,"821 SUMMER ST LYNNFIELD, MA",8/18/2017,3,3
7336858,834 SALEM ST,,LYNNFIELD,MA,"834 SALEM ST LYNNFIELD, MA",8/2/2017,3,3
7337497,852 SUMMER ST,,LYNNFIELD,MA,"852 SUMMER ST LYNNFIELD, MA",8/18/2017,3,3
114059,905 MAIN ST,,LYNNFIELD,MA,"905 MAIN ST LYNNFIELD, MA",6/24/1997,3,3
1727726,909 MAIN ST,,LYNNFIELD,MA,"909 MAIN ST LYNNFIELD, MA",8/18/2014,3,3
229957,945 SUMMER ST,,LYNNFIELD,MA,"945 SUMMER ST LYNNFIELD, MA",5/9/2002,3,3
1695392,960 SUMMER ST,,LYNNFIELD,MA,"960 SUMMER ST LYNNFIELD, MA",7/15/2014,3,3
1727704,972 MAIN ST,,LYNNFIELD,MA,"972 MAIN ST LYNNFIELD, MA",8/18/2014,3,3
339397,986 MAIN ST,,LYNNFIELD,MA,"986 MAIN ST LYNNFIELD, MA",10/26/2010,3,3
1727717,988 MAIN ST,,LYNNFIELD,MA,"988 MAIN ST LYNNFIELD, MA",8/18/2014,3,3
1727700,994 MAIN ST,,LYNNFIELD,MA,"994 MAIN ST LYNNFIELD, MA",8/18/2014,3,3
283687, BEACH ST, LYNN ST,MALDEN,MA," BEACH ST MALDEN, MA",12/22/2005,3,3
228961, BELL ROCK ST, MADISON ST,MALDEN,MA," BELL ROCK ST MALDEN, MA",6/28/1996,2,2
214522, BRENTWOOD ST, SALEM ST,MALDEN,MA," BRENTWOOD ST MALDEN, MA",3/16/2001,3,3
7348833, CANAL ST, MEDFORD ST,MALDEN,MA," CANAL ST MALDEN, MA",11/16/2018,3,3
336065, DANIELS ST, EASTERN AVE,MALDEN,MA," DANIELS ST MALDEN, MA",8/9/2010,3,3
288841, EASTERN AV, HANOVER ST,MALDEN,MA," EASTERN AV MALDEN, MA",6/1/2006,3,3
323013, FELLSWAY E, SAVIN ST,MALDEN,MA," FELLSWAY E MALDEN, MA",5/27/2009,3,3
221442, FOREST ST, GOODWIN AV,MALDEN,MA," FOREST ST MALDEN, MA",9/7/2001,3,3
7333240, LEBANON ST, WEBBER ST,MALDEN,MA," LEBANON ST MALDEN, MA",4/11/2017,3,3
130339, MAIN ST, ELLIS ST,MALDEN,MA," MAIN ST MALDEN, MA",10/26/1998,3,3
130340, MAIN ST, WILSON AV,MALDEN,MA," MAIN ST MALDEN, MA",10/26/1998,3,3
7336622, MAIN ST, WIGGLESWORTH ST,MALDEN,MA," MAIN ST MALDEN, MA",6/29/2017,3,3
130403, MAPLEWOOD ST,  ,MALDEN,MA," MAPLEWOOD ST MALDEN, MA",10/28/1998,3,3
7345252, REGENT RD, BELL ROCK ST,MALDEN,MA," REGENT RD MALDEN, MA",6/29/2018,2,2
43161, SALEM ST, BELLVALE ST,MALDEN,MA," SALEM ST MALDEN, MA",10/10/1995,3,3
7348076, SALEM ST, MAPLEWOOD ST,MALDEN,MA," SALEM ST MALDEN, MA",10/12/2018,2A,2
7339260, SAVIN ST, FELLSWAY E,MALDEN,MA," SAVIN ST MALDEN, MA",10/23/2017,3,3
5185648,1 GORDON ST,,MALDEN,MA,"1 GORDON ST MALDEN, MA",7/27/2015,3,3
5187968,1 KERNWOOD ST,,MALDEN,MA,"1 KERNWOOD ST MALDEN, MA",8/5/2015,3,3
7322291,10 SUMMER AVE,,MALDEN,MA,"10 SUMMER AVE MALDEN, MA",12/10/2015,3,3
7345549,10 WESCOTT ST,,MALDEN,MA,"10 WESCOTT ST MALDEN, MA",5/29/2018,3,3
7349589,100 FOREST ST,,MALDEN,MA,"100 FOREST ST MALDEN, MA",12/1/2018,2,2
7348832,104 GLEN ST,,MALDEN,MA,"104 GLEN ST MALDEN, MA",10/8/2018,3,3
4896074,105 BROADWAY ,,MALDEN,MA,"105 BROADWAY  MALDEN, MA",7/7/2015,3,3
7343985,105 SUMMER ST,,MALDEN,MA,"105 SUMMER ST MALDEN, MA",5/9/2018,2A,2
7343710,107 NEWLAND ST,,MALDEN,MA,"107 NEWLAND ST MALDEN, MA",5/1/2018,3,3
306068,107 ROCKWELL ST,,MALDEN,MA,"107 ROCKWELL ST MALDEN, MA",11/10/2007,3,3
5002730,110 BELLVALE ST,,MALDEN,MA,"110 BELLVALE ST MALDEN, MA",7/28/2015,2,2
7321297,1130 FELLSWAY ,,MALDEN,MA,"1130 FELLSWAY  MALDEN, MA",11/10/2015,2,2
7337997,1130 MAIN ST,,MALDEN,MA,"1130 MAIN ST MALDEN, MA",8/22/2017,3,3
291398,114 RUSSELL ST,,MALDEN,MA,"114 RUSSELL ST MALDEN, MA",8/9/2006,3,3
228040,115 DUTTON ST,,MALDEN,MA,"115 DUTTON ST MALDEN, MA",3/8/2002,3,3
7349266,118 CEDAR ST,,MALDEN,MA,"118 CEDAR ST MALDEN, MA",11/30/2018,2,2
5200208,12 GLENWOOD ST,,MALDEN,MA,"12 GLENWOOD ST MALDEN, MA",7/29/2015,3,3
301110,1216 FELLSWAY ,,MALDEN,MA,"1216 FELLSWAY  MALDEN, MA",5/25/2007,3,3
7347337,122 WASHINGTON ST,,MALDEN,MA,"122 WASHINGTON ST MALDEN, MA",9/23/2018,3,3
7343466,1226 FELLSWAY ,,MALDEN,MA,"1226 FELLSWAY  MALDEN, MA",4/10/2018,3,3
7347692,124 CEDAR ST,,MALDEN,MA,"124 CEDAR ST MALDEN, MA",10/4/2018,2,2
242264,127 WYOMING AV,,MALDEN,MA,"127 WYOMING AV MALDEN, MA",2/15/2003,3,3
7347484,129 CHARLES ST,,MALDEN,MA,"129 CHARLES ST MALDEN, MA",9/29/2018,3,3
7345191,129 COMMERCIAL ST,,MALDEN,MA,"129 COMMERCIAL ST MALDEN, MA",6/25/2018,3,3
291501,13 COLEMAN ST,,MALDEN,MA,"13 COLEMAN ST MALDEN, MA",8/14/2006,2A,2
7347481,13 PRESTON ST,,MALDEN,MA,"13 PRESTON ST MALDEN, MA",9/25/2018,3,3
7343467,13 TOWNSEND ST,,MALDEN,MA,"13 TOWNSEND ST MALDEN, MA",4/11/2018,3,3
1315683,130 PLYMOUTH RD,,MALDEN,MA,"130 PLYMOUTH RD MALDEN, MA",8/16/2013,3,3
7321283,135 GREEN ST,,MALDEN,MA,"135 GREEN ST MALDEN, MA",11/5/2015,3,3
7006746,1351 SALEM ST,,MALDEN,MA,"1351 SALEM ST MALDEN, MA",10/21/2015,3,3
7345553,1364 EASTERN AVE,,MALDEN,MA,"1364 EASTERN AVE MALDEN, MA",6/6/2018,3,3
7335995,137 GREEN ST,,MALDEN,MA,"137 GREEN ST MALDEN, MA",7/5/2017,2,2
95558,137 MAIN ST,,MALDEN,MA,"137 MAIN ST MALDEN, MA",1/14/1996,3,3
4970282,138 BORDER RD,,MALDEN,MA,"138 BORDER RD MALDEN, MA",7/23/2015,3,3
7323649,14 GARLAND AVE,,MALDEN,MA,"14 GARLAND AVE MALDEN, MA",2/23/2016,3,3
7343231,14 GROVER ST,,MALDEN,MA,"14 GROVER ST MALDEN, MA",4/20/2018,2A,2
7338914,14 NEWHALL ST,,MALDEN,MA,"14 NEWHALL ST MALDEN, MA",10/9/2017,3,3
915006,15 MADISON ST,,MALDEN,MA,"15 MADISON ST MALDEN, MA",6/26/2012,3,3
7349554,15 MADISON ST,,MALDEN,MA,"15 MADISON ST MALDEN, MA",12/14/2018,1,1
7345288,150 CHARLES ST,,MALDEN,MA,"150 CHARLES ST MALDEN, MA",6/30/2018,3,3
7345371,150 SUMMER ST,,MALDEN,MA,"150 SUMMER ST MALDEN, MA",7/4/2018,2,2
2339531,154 OLIVER ST,,MALDEN,MA,"154 OLIVER ST MALDEN, MA",12/27/2014,3,3
7344361,161 CHERRY ST,,MALDEN,MA,"161 CHERRY ST MALDEN, MA",5/24/2018,2A,2
339815,162 LEBANON ST,,MALDEN,MA,"162 LEBANON ST MALDEN, MA",12/6/2010,3,3
7344356,162 SYLVAN ST,,MALDEN,MA,"162 SYLVAN ST MALDEN, MA",5/23/2018,3,3
326275,17 MEDFORD ST,,MALDEN,MA,"17 MEDFORD ST MALDEN, MA",9/9/2009,2,2
324840,17 SALEM PL,,MALDEN,MA,"17 SALEM PL MALDEN, MA",7/20/2009,3,3
7345298,17 STARBIRD ST,,MALDEN,MA,"17 STARBIRD ST MALDEN, MA",6/30/2018,2A,2
7343463,170 EMERALD ST,,MALDEN,MA,"170 EMERALD ST MALDEN, MA",4/10/2018,3,3
7332721,170 MEDFORD ST,,MALDEN,MA,"170 MEDFORD ST MALDEN, MA",3/22/2017,2,2
950051,170 TREMONT ST,,MALDEN,MA,"170 TREMONT ST MALDEN, MA",8/3/2012,3,3
320576,176 MALDEN ST,,MALDEN,MA,"176 MALDEN ST MALDEN, MA",3/23/2009,3,3
325162,181 LEBANON ST,,MALDEN,MA,"181 LEBANON ST MALDEN, MA",8/7/2009,3,3
7349040,184 SALEM ST,,MALDEN,MA,"184 SALEM ST MALDEN, MA",11/23/2018,3,3
7348563,187 BEACH ST,,MALDEN,MA,"187 BEACH ST MALDEN, MA",10/18/2018,3,3
7344456,19 GORDON ST,,MALDEN,MA,"19 GORDON ST MALDEN, MA",5/24/2018,3,3
214523,19 PLAINFIELD AV,,MALDEN,MA,"19 PLAINFIELD AV MALDEN, MA",3/16/2001,3,3
7330922,19 WAITE CT,,MALDEN,MA,"19 WAITE CT MALDEN, MA",12/21/2016,3,3
7343464,195 EMERALD ST,,MALDEN,MA,"195 EMERALD ST MALDEN, MA",4/10/2018,3,3
7345363,197 CLIFTON ST,,MALDEN,MA,"197 CLIFTON ST MALDEN, MA",7/3/2018,3,3
7343233,2 GLENWOOD ST,,MALDEN,MA,"2 GLENWOOD ST MALDEN, MA",4/20/2018,2,2
272501,20 OAKLAND RD,,MALDEN,MA,"20 OAKLAND RD MALDEN, MA",3/9/2005,3,3
7345003,20 WEBBER ST,,MALDEN,MA,"20 WEBBER ST MALDEN, MA",6/1/2018,3,3
7333939,200 LEBANON ST,,MALDEN,MA,"200 LEBANON ST MALDEN, MA",4/30/2017,3,3
196716,203 FOREST ST,,MALDEN,MA,"203 FOREST ST MALDEN, MA",9/7/2000,3,3
7337985,206 SALEM ST,,MALDEN,MA,"206 SALEM ST MALDEN, MA",8/21/2017,3,3
7328881,21 JACOB ST,,MALDEN,MA,"21 JACOB ST MALDEN, MA",9/9/2016,3,3
929871,223 CLIFTON ST,,MALDEN,MA,"223 CLIFTON ST MALDEN, MA",7/13/2012,3,3
7339918,226 CLIFTON ST,,MALDEN,MA,"226 CLIFTON ST MALDEN, MA",11/23/2017,3,3
7336816,235 FOREST ST,,MALDEN,MA,"235 FOREST ST MALDEN, MA",7/21/2017,3,3
7345416,239 CLIFTON ST,,MALDEN,MA,"239 CLIFTON ST MALDEN, MA",7/6/2018,3,3
234061,24 MAPLEWOOD ST,,MALDEN,MA,"24 MAPLEWOOD ST MALDEN, MA",8/14/2002,3,3
4629429,241 BELMONT ST,,MALDEN,MA,"241 BELMONT ST MALDEN, MA",6/26/2015,3,3
7326167,247 BELMONT ST,,MALDEN,MA,"247 BELMONT ST MALDEN, MA",5/31/2016,3,3
4895272,25 BROADWAY ,,MALDEN,MA,"25 BROADWAY  MALDEN, MA",7/7/2015,3,3
7335639,25 GLENWOOD ST,,MALDEN,MA,"25 GLENWOOD ST MALDEN, MA",6/22/2017,3,3
326392,251 BROADWAY ,,MALDEN,MA,"251 BROADWAY  MALDEN, MA",9/8/2009,3,3
325275,26 MYRTLE ST,,MALDEN,MA,"26 MYRTLE ST MALDEN, MA",8/10/2009,3,3
7322333,26 WARREN AVE,,MALDEN,MA,"26 WARREN AVE MALDEN, MA",12/20/2015,3,3
916066,264 FERRY ST,,MALDEN,MA,"264 FERRY ST MALDEN, MA",6/28/2012,3,3
7328088,27 MAPLEWOOD ST,,MALDEN,MA,"27 MAPLEWOOD ST MALDEN, MA",8/4/2016,3,3
7337987,275 EASTERN AVE,,MALDEN,MA,"275 EASTERN AVE MALDEN, MA",8/24/2017,3,3
7347584,28 CLIFTON ST,,MALDEN,MA,"28 CLIFTON ST MALDEN, MA",9/25/2018,3,3
130692,281 FOREST ST,,MALDEN,MA,"281 FOREST ST MALDEN, MA",11/3/1998,3,3
928751,295 FELLSWAY E,,MALDEN,MA,"295 FELLSWAY E MALDEN, MA",5/17/2012,3,3
1696542,299 FELLSWAY E,,MALDEN,MA,"299 FELLSWAY E MALDEN, MA",7/20/2014,3,3
7345447,30 BELTRAN ST,,MALDEN,MA,"30 BELTRAN ST MALDEN, MA",7/9/2018,2,2
7337993,300 SALEM ST,,MALDEN,MA,"300 SALEM ST MALDEN, MA",8/22/2017,3,3
7344716,307 BROADWAY ,,MALDEN,MA,"307 BROADWAY  MALDEN, MA",6/5/2018,2,2
7323168,325 SUMMER ST,,MALDEN,MA,"325 SUMMER ST MALDEN, MA",1/27/2016,2,2
